Departure Airport Name,Departure Airport ID,Departure Time,Arrival Airport Name,Arrival Airport ID,Arrival Time,Duration,Airline,Travel Class,Total Duration,Layover 1 Duration,Layover 1 Overnight,Price,Cabin Baggage,Checked Baggage,Meal Included,Cabin Baggage (Number),Cabin Baggage (kg per piece),Checked Baggage (Number),Checked Baggage (kg per piece),Day of Week (on flight date),Departure Country Is Holiday,Arrival Country Is Holiday,Overnight Flight,Final Arrival Airport Name,Final Arrival Airport ID,Airport Distance (km),Airline Star Rating,Time of Day,Flight Type,Total_Baggage_kg
Singapore Changi Airport,SIN,13/08/2024 13:05,Hong Kong International Airport,HKG,13/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,13/08/2024 7:25,Hong Kong International Airport,HKG,13/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1868.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,13/08/2024 14:00,Taiwan Taoyuan International Airport,TPE,13/08/2024 18:50,290,STARLUX Airlines,Premium Economy,530,100.0,False,2200.0,True,True,True,1,7,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,13/08/2024 11:05,Haneda Airport,HND,13/08/2024 19:15,430,ANA,Premium Economy,1090,375.0,False,3485.0,True,True,True,1,10,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,13/08/2024 6:15,Narita International Airport,NRT,13/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,13/08/2024 9:00,Beijing Capital International Airport,PEK,13/08/2024 15:10,370,Air China,Premium Economy,905,235.0,False,1856.0,True,True,True,1,5,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,51
Singapore Changi Airport,SIN,14/08/2024 10:10,Shanghai Pudong International Airport,PVG,14/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,587.0,True,True,True,1,8,1,23,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,14/08/2024 7:25,Hong Kong International Airport,HKG,14/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1868.0,True,True,True,1,7,2,25,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,14/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,14/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,14/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,14/08/2024 17:45,275,EVA Air,Premium Economy,625,210.0,False,1590.0,True,True,True,1,7,2,23,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,14/08/2024 7:25,Hong Kong International Airport,HKG,14/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,14/08/2024 9:40,Hong Kong International Airport,HKG,14/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,14/08/2024 13:05,Hong Kong International Airport,HKG,14/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,14/08/2024 13:05,Hong Kong International Airport,HKG,14/08/2024 17:05,240,Singapore Airlines,Premium Economy,730,350.0,False,1868.0,True,True,True,1,7,2,25,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,14/08/2024 22:10,Haneda Airport,HND,15/08/2024 6:20,430,ANA,Premium Economy,920,205.0,False,3882.0,True,True,True,1,10,2,23,Wednesday,False,False,True,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,56
Singapore Changi Airport,SIN,14/08/2024 6:15,Narita International Airport,NRT,14/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,14/08/2024 9:00,Beijing Capital International Airport,PEK,14/08/2024 15:10,370,Air China,Premium Economy,920,260.0,False,1856.0,True,True,True,1,5,2,23,Wednesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,51
Singapore Changi Airport,SIN,15/08/2024 12:00,Shenzhen Bao'an International Airport,SZX,15/08/2024 16:15,255,Shenzhen,Premium Economy,820,415.0,False,585.0,True,True,True,1,5,1,20,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,25
Singapore Changi Airport,SIN,15/08/2024 10:10,Shanghai Pudong International Airport,PVG,15/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,587.0,True,True,True,1,8,1,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,15/08/2024 13:05,Hong Kong International Airport,HKG,15/08/2024 17:05,240,Singapore Airlines,Premium Economy,450,70.0,False,1880.0,True,True,True,1,7,2,25,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,15/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,15/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,15/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,15/08/2024 17:45,275,EVA Air,Premium Economy,625,210.0,False,1590.0,True,True,True,1,7,2,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,15/08/2024 7:25,Hong Kong International Airport,HKG,15/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,15/08/2024 9:40,Hong Kong International Airport,HKG,15/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,15/08/2024 7:25,Hong Kong International Airport,HKG,15/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1880.0,True,True,True,1,7,2,25,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,15/08/2024 11:05,Haneda Airport,HND,15/08/2024 19:15,430,ANA,Premium Economy,1090,375.0,False,3485.0,True,True,True,1,10,2,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,15/08/2024 6:15,Narita International Airport,NRT,15/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,16/08/2024 12:00,Shenzhen Bao'an International Airport,SZX,16/08/2024 16:15,255,Shenzhen,Premium Economy,820,415.0,False,585.0,True,True,True,1,5,1,20,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,25
Singapore Changi Airport,SIN,16/08/2024 10:10,Shanghai Pudong International Airport,PVG,16/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,587.0,True,True,True,1,8,1,23,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,16/08/2024 13:05,Hong Kong International Airport,HKG,16/08/2024 17:05,240,Singapore Airlines,Premium Economy,450,70.0,False,1880.0,True,True,True,1,7,2,25,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,16/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,16/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,16/08/2024 7:25,Hong Kong International Airport,HKG,16/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,16/08/2024 9:40,Hong Kong International Airport,HKG,16/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,16/08/2024 13:05,Hong Kong International Airport,HKG,16/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,16/08/2024 7:25,Hong Kong International Airport,HKG,16/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1880.0,True,True,True,1,7,2,25,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,16/08/2024 11:05,Haneda Airport,HND,16/08/2024 19:15,430,ANA,Premium Economy,1090,375.0,False,3485.0,True,True,True,1,10,2,23,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,16/08/2024 6:15,Narita International Airport,NRT,16/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Friday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,17/08/2024 12:00,Shenzhen Bao'an International Airport,SZX,17/08/2024 16:15,255,Shenzhen,Premium Economy,820,415.0,False,585.0,True,True,True,1,5,1,20,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,25
Singapore Changi Airport,SIN,17/08/2024 10:10,Shanghai Pudong International Airport,PVG,17/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,624.0,True,True,True,1,8,1,23,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,17/08/2024 13:05,Hong Kong International Airport,HKG,17/08/2024 17:05,240,Singapore Airlines,Premium Economy,450,70.0,False,1880.0,True,True,True,1,7,2,25,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,17/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,17/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,17/08/2024 7:25,Hong Kong International Airport,HKG,17/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,17/08/2024 9:40,Hong Kong International Airport,HKG,17/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,17/08/2024 13:05,Hong Kong International Airport,HKG,17/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,17/08/2024 7:25,Hong Kong International Airport,HKG,17/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1880.0,True,True,True,1,7,2,25,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,17/08/2024 6:15,Narita International Airport,NRT,17/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Saturday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,18/08/2024 10:10,Shanghai Pudong International Airport,PVG,18/08/2024 15:35,325,China Eastern,Premium Economy,1180,645.0,TRUE,624.0,True,True,True,1,8,1,23,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,18/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,18/08/2024 17:45,275,EVA Air,Premium Economy,625,210.0,False,1590.0,True,True,True,1,7,2,23,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,18/08/2024 9:40,Hong Kong International Airport,HKG,18/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,18/08/2024 13:05,Hong Kong International Airport,HKG,18/08/2024 17:05,240,Singapore Airlines,Premium Economy,445,70.0,False,1868.0,True,True,True,1,7,2,25,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,18/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,18/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,18/08/2024 7:25,Hong Kong International Airport,HKG,18/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,18/08/2024 13:05,Hong Kong International Airport,HKG,18/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,18/08/2024 7:25,Hong Kong International Airport,HKG,18/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1868.0,True,True,True,1,7,2,25,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,18/08/2024 22:10,Haneda Airport,HND,19/08/2024 6:20,430,ANA,Premium Economy,920,205.0,False,4018.0,True,True,True,1,10,2,23,Sunday,False,False,True,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,56
Singapore Changi Airport,SIN,18/08/2024 6:15,Narita International Airport,NRT,18/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,4020.0,True,True,True,1,10,2,23,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,18/08/2024 9:00,Beijing Capital International Airport,PEK,18/08/2024 15:15,375,Air China,Premium Economy,905,230.0,False,1856.0,True,True,True,1,5,2,23,Sunday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,51
Singapore Changi Airport,SIN,19/08/2024 12:00,Shenzhen Bao'an International Airport,SZX,19/08/2024 16:15,255,Shenzhen,Premium Economy,820,415.0,False,529.0,True,True,True,1,5,1,20,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,25
Singapore Changi Airport,SIN,19/08/2024 10:10,Shanghai Pudong International Airport,PVG,19/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,971.0,True,True,True,1,8,1,23,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,19/08/2024 13:05,Hong Kong International Airport,HKG,19/08/2024 17:05,240,Singapore Airlines,Premium Economy,450,70.0,False,1868.0,True,True,True,1,7,2,25,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,19/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,19/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,19/08/2024 7:25,Hong Kong International Airport,HKG,19/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,19/08/2024 9:40,Hong Kong International Airport,HKG,19/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,19/08/2024 13:05,Hong Kong International Airport,HKG,19/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,19/08/2024 7:25,Hong Kong International Airport,HKG,19/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1868.0,True,True,True,1,7,2,25,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,19/08/2024 22:10,Haneda Airport,HND,20/08/2024 6:20,430,ANA,Premium Economy,920,205.0,False,3882.0,True,True,True,1,10,2,23,Monday,False,False,True,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,56
Singapore Changi Airport,SIN,19/08/2024 6:15,Narita International Airport,NRT,19/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,4020.0,True,True,True,1,10,2,23,Monday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,20/08/2024 10:10,Shanghai Pudong International Airport,PVG,20/08/2024 15:35,325,China Eastern,Premium Economy,1195,645.0,TRUE,587.0,True,True,True,1,8,1,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,20/08/2024 13:05,Hong Kong International Airport,HKG,20/08/2024 17:05,240,Singapore Airlines,Premium Economy,445,70.0,False,1868.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,20/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,20/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,20/08/2024 7:25,Hong Kong International Airport,HKG,20/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,20/08/2024 9:40,Hong Kong International Airport,HKG,20/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,20/08/2024 13:05,Hong Kong International Airport,HKG,20/08/2024 17:05,240,Singapore Airlines,Premium Economy,590,205.0,False,1818.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,20/08/2024 15:10,Taiwan Taoyuan International Airport,TPE,20/08/2024 19:50,280,EVA Air,Premium Economy,1230,810.0,TRUE,2065.0,True,True,True,1,7,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,20/08/2024 16:05,Hong Kong International Airport,HKG,20/08/2024 20:20,255,Cathay Pacific,Premium Economy,550,155.0,False,3087.0,True,True,True,1,7,2,25,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,20/08/2024 22:10,Haneda Airport,HND,21/08/2024 6:20,430,ANA,Premium Economy,920,205.0,False,3882.0,True,True,True,1,10,2,23,Tuesday,False,True,True,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,56
Singapore Changi Airport,SIN,20/08/2024 6:15,Narita International Airport,NRT,20/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,20/08/2024 9:00,Beijing Capital International Airport,PEK,20/08/2024 15:10,370,Air China,Premium Economy,905,235.0,False,1856.0,True,True,True,1,5,2,23,Tuesday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,51
Singapore Changi Airport,SIN,21/08/2024 10:10,Shanghai Pudong International Airport,PVG,21/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,587.0,True,True,True,1,8,1,23,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,21/08/2024 13:05,Hong Kong International Airport,HKG,21/08/2024 17:05,240,Singapore Airlines,Premium Economy,445,70.0,False,1868.0,True,True,True,1,7,2,25,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,21/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,21/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,21/08/2024 17:40,Shenzhen Bao'an International Airport,SZX,21/08/2024 22:05,265,Shenzhen,Premium Economy,1920,1505.0,TRUE,529.0,True,True,True,1,5,1,20,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,25
Singapore Changi Airport,SIN,21/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,21/08/2024 17:45,275,EVA Air,Premium Economy,625,210.0,False,1590.0,True,True,True,1,7,2,23,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
Singapore Changi Airport,SIN,21/08/2024 7:25,Hong Kong International Airport,HKG,21/08/2024 11:20,235,Singapore Airlines,Premium Economy,545,165.0,False,1818.0,True,True,True,1,7,2,25,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,21/08/2024 9:40,Hong Kong International Airport,HKG,21/08/2024 13:55,255,Singapore Airlines,Premium Economy,565,165.0,False,1818.0,True,True,True,1,7,2,25,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,21/08/2024 7:25,Hong Kong International Airport,HKG,21/08/2024 11:20,235,Singapore Airlines,Premium Economy,495,130.0,False,1868.0,True,True,True,1,7,2,25,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,57
Singapore Changi Airport,SIN,21/08/2024 22:10,Haneda Airport,HND,22/08/2024 6:20,430,ANA,Premium Economy,920,205.0,False,3882.0,True,True,True,1,10,2,23,Wednesday,False,False,True,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Evening,Layover,56
Singapore Changi Airport,SIN,21/08/2024 6:15,Narita International Airport,NRT,21/08/2024 14:30,435,ANA,Premium Economy,880,165.0,False,3884.0,True,True,True,1,10,2,23,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Morning,Layover,56
Singapore Changi Airport,SIN,21/08/2024 9:00,Beijing Capital International Airport,PEK,21/08/2024 15:10,370,Air China,Premium Economy,920,260.0,False,1856.0,True,True,True,1,5,2,23,Wednesday,False,True,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,51
Singapore Changi Airport,SIN,22/08/2024 12:00,Shenzhen Bao'an International Airport,SZX,22/08/2024 16:15,255,Shenzhen,Premium Economy,820,415.0,False,529.0,True,True,True,1,5,1,20,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Afternoon,Layover,25
Singapore Changi Airport,SIN,22/08/2024 10:10,Shanghai Pudong International Airport,PVG,22/08/2024 15:35,325,China Eastern,Premium Economy,910,360.0,False,587.0,True,True,True,1,8,1,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,3,Morning,Layover,31
Singapore Changi Airport,SIN,22/08/2024 13:05,Hong Kong International Airport,HKG,22/08/2024 17:05,240,Singapore Airlines,Premium Economy,450,70.0,False,1880.0,True,True,True,1,7,2,25,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,57
Singapore Changi Airport,SIN,22/08/2024 13:10,Taiwan Taoyuan International Airport,TPE,22/08/2024 17:45,275,EVA Air,Premium Economy,580,165.0,False,2065.0,True,True,True,1,7,2,23,Thursday,False,False,False,Ninoy Aquino International Airport,MNL,2371.5195394697894,5,Afternoon,Layover,53
